Keywords,SeverityValue,EventID,ExecutionProcessID,Channel,ThreadID,port,RecordNumber,Task,SourceName,Hostname,OpcodeValue,ERROR_EVT_UNRESOLVED,Version,attack_type,label,hour,day_of_week,is_working_hour,time_delta_sec,host_time_delta_sec,event_count_1m,unique_event_id_per_host,is_sensitive_event
36028797018963968,2,62,0,6,0,64545,177557,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156705,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177558,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156706,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177559,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156707,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177560,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156708,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177561,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156709,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177562,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177563,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898524520612841,-0.010218589809590643,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156710,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156712,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898524520612841,-0.010218589809590643,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177564,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156711,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177565,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898524520612841,-0.010218589809590643,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156713,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177566,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156714,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177567,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156715,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177568,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156716,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898274306424987,-0.010218445343778498,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177569,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156717,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177570,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156718,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156719,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177571,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156720,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177572,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177574,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898524520612841,-0.010218589809590643,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156721,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177573,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156723,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177575,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156722,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177576,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156724,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177577,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177578,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156725,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156726,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177579,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156727,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177580,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177581,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156728,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177582,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898524520612841,-0.010218589809590643,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156729,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898524520612841,-0.010218589809590643,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177583,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156730,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898524520612841,-0.010218589809590643,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177584,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156731,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898424434937699,-0.010218532023265784,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177585,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177586,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156732,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156733,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177587,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156734,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177588,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156735,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156736,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177589,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177590,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156737,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156738,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177591,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156739,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177592,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156740,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898524520612841,-0.010218589809590643,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177593,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156741,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177594,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156742,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177595,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898524520612841,-0.010218589809590643,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156744,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177596,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156743,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177598,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156745,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177597,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177599,8,7,1,0.0,1.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156746,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156747,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898424434937699,-0.010218532023265784,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177600,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177601,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898524520612841,-0.010218589809590643,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156748,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177602,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156749,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156750,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177603,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156751,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177604,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156752,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177605,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156753,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177606,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156754,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177607,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156755,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177608,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156756,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177609,8,7,1,0.0,1.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156757,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177610,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156758,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177611,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177612,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156759,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177613,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156760,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156761,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177614,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156762,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177615,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898424434937699,-0.010218532023265784,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156763,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177616,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156764,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177617,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156765,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177618,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177619,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156766,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156767,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177620,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
0,2,20,7456,0,6132,64545,156768,106,2,1,20.0,1.0,1.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.0058986246062879815,-0.0102186475959155,-0.32052583943044366,-0.3974332416351395,0
36028797018963968,2,62,0,6,0,64545,177621,8,7,1,0.0,0.0,0.0,0,1,1.9871843802191436,-1.5850890636861128,0,-0.005898574563450411,-0.010218618702753072,-0.32052583943044366,-0.3974332416351395,0
