timestamp,event_id,event_name,username,domain,source_host,dest_host,source_ip,logon_type,logon_type_name,failure_count_1h,unique_users_1h,unique_hosts_1h,off_hours,is_dc_target,is_admin_account,is_service_acct,privilege_escalation,kerberos_anomaly,attack_type,label
2024-11-04 11:57:13,4776,Successful Logon,user068,CORP,WS025,WS049,192.168.6.148,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 11:57:19,4624,Successful Logon,user017,CORP,WS001,WS012,192.168.6.91,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 11:58:10,4776,Successful Logon,user039,CORP,WS046,WS044,192.168.1.59,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 11:58:38,4776,Successful Logon,user073,CORP,WS044,WS050,192.168.5.254,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:00:50,4776,Successful Logon,user003,CORP,WS025,WS011,192.168.6.55,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:01:05,4768,Successful Logon,user032,CORP,WS034,WS010,192.168.10.227,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:01:19,4776,Successful Logon,user037,CORP,WS046,WS024,192.168.5.17,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:04:23,4769,Successful Logon,user055,CORP,WS013,WS018,192.168.1.8,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:07:30,4776,Successful Logon,user045,CORP,WS015,WS006,192.168.2.250,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:10:54,4624,Successful Logon,user073,CORP,WS017,WS014,192.168.2.7,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:10:56,4769,Successful Logon,user051,CORP,WS049,WS021,192.168.7.88,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:12:15,4624,Successful Logon,user012,CORP,WS019,WS047,192.168.8.138,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:13:34,4776,Successful Logon,user028,CORP,WS044,WS028,192.168.5.17,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:14:08,4768,Successful Logon,user039,CORP,WS002,WS048,192.168.6.103,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:14:53,4776,Successful Logon,user026,CORP,WS039,SRV005,192.168.8.138,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 12:15:17,4624,Successful Logon,user071,CORP,WS013,WS041,192.168.5.36,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:15:19,4624,Successful Logon,user011,CORP,WS044,WS009,192.168.2.98,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 12:16:41,4769,Successful Logon,user015,CORP,WS027,WS029,192.168.4.36,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:17:09,4776,Successful Logon,user038,CORP,WS016,WS046,192.168.9.23,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:17:56,4776,Successful Logon,user012,CORP,WS013,WS025,192.168.6.91,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:17:57,4776,Successful Logon,user055,CORP,WS037,WS021,192.168.2.219,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:17:57,4769,Successful Logon,user028,CORP,WS027,WS004,192.168.2.98,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 12:19:45,4776,Successful Logon,user008,CORP,WS033,SRV001,192.168.9.51,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:20:24,4776,Successful Logon,user037,CORP,WS033,WS040,192.168.1.59,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:20:50,4768,Successful Logon,user041,CORP,WS016,WS043,192.168.4.42,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 12:21:41,4769,Successful Logon,user007,CORP,WS043,WS004,192.168.2.56,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 12:23:23,4768,Successful Logon,user050,CORP,WS024,WS030,192.168.6.42,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:23:32,4769,Successful Logon,user017,CORP,WS013,WS023,192.168.1.207,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:24:18,4776,Successful Logon,user006,CORP,WS006,WS021,192.168.4.181,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:24:20,4768,Successful Logon,user030,CORP,WS014,WS004,192.168.4.42,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:25:06,4768,Successful Logon,user033,CORP,WS036,SRV005,192.168.4.222,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:25:08,4768,Successful Logon,user003,CORP,WS033,WS033,192.168.8.102,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 12:25:44,4624,Successful Logon,user069,CORP,WS037,WS005,192.168.6.27,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:27:24,4624,Successful Logon,user038,CORP,WS043,WS049,192.168.9.108,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:27:44,4624,Successful Logon,user040,CORP,WS009,WS014,192.168.4.130,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:28:24,4768,Successful Logon,user060,CORP,WS039,WS047,192.168.5.40,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:31:37,4768,Successful Logon,user040,CORP,WS050,WS039,192.168.5.180,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:31:53,4776,Successful Logon,user041,CORP,WS025,WS019,192.168.9.76,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 12:32:48,4776,Successful Logon,user038,CORP,WS028,WS029,192.168.4.222,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:32:58,4769,Successful Logon,user080,CORP,WS022,WS048,192.168.5.36,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:34:03,4624,Successful Logon,user006,CORP,WS028,WS023,192.168.3.137,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:34:16,4768,Successful Logon,user062,CORP,WS031,SRV002,192.168.8.98,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:34:47,4776,Successful Logon,user077,CORP,WS008,WS023,192.168.8.98,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:35:48,4776,Successful Logon,user073,CORP,WS020,WS006,192.168.3.179,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:35:50,4769,Successful Logon,user051,CORP,WS035,SRV004,192.168.5.63,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:36:41,4776,Successful Logon,user046,CORP,WS011,WS042,192.168.6.42,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 12:39:09,4776,Successful Logon,user028,CORP,WS019,WS043,192.168.9.108,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:40:06,4769,Successful Logon,user064,CORP,WS045,WS028,192.168.2.250,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:40:59,4768,Successful Logon,user062,CORP,WS046,WS040,192.168.6.27,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 12:41:53,4769,Successful Logon,user013,CORP,WS026,WS037,192.168.2.219,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:43:09,4768,Successful Logon,user032,CORP,WS015,WS007,192.168.5.253,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 12:43:59,4776,Successful Logon,user053,CORP,WS010,WS044,192.168.2.98,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:45:11,4768,Successful Logon,user059,CORP,WS047,WS014,192.168.9.108,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:45:12,4768,Successful Logon,user017,CORP,WS036,WS041,192.168.10.227,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:47:04,4624,Successful Logon,user037,CORP,WS037,WS022,192.168.6.91,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:49:11,4768,Successful Logon,user001,CORP,WS024,WS044,192.168.10.227,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:49:17,4624,Successful Logon,user068,CORP,WS009,WS003,192.168.1.8,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 12:49:45,4768,Successful Logon,user033,CORP,WS025,SRV004,192.168.2.7,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 12:50:22,4624,Successful Logon,user048,CORP,WS001,WS031,192.168.9.23,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:50:26,4776,Successful Logon,user026,CORP,WS011,WS039,192.168.4.181,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:51:11,4624,Successful Logon,user047,CORP,WS021,WS017,192.168.4.222,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:51:41,4769,Successful Logon,user073,CORP,WS009,WS014,192.168.10.225,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:52:39,4769,Successful Logon,user009,CORP,WS019,WS025,192.168.5.254,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:54:52,4776,Successful Logon,user075,CORP,WS050,WS026,192.168.4.172,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:55:08,4624,Successful Logon,user037,CORP,WS021,WS012,192.168.4.42,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:55:13,4769,Successful Logon,user065,CORP,WS007,WS011,192.168.6.91,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:55:27,4776,Successful Logon,user034,CORP,WS006,WS047,192.168.2.174,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:56:03,4768,Successful Logon,user042,CORP,WS050,WS037,192.168.5.117,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:56:15,4776,Successful Logon,user058,CORP,WS030,SRV003,192.168.6.55,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:57:43,4768,Successful Logon,user046,CORP,WS012,WS014,192.168.4.42,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 12:57:49,4768,Successful Logon,user032,CORP,WS024,WS046,192.168.4.115,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 12:58:21,4624,Successful Logon,user064,CORP,WS041,WS038,192.168.2.56,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 13:01:39,4769,Successful Logon,user037,CORP,WS003,WS016,192.168.2.174,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 13:03:17,4776,Successful Logon,user076,CORP,WS025,WS020,192.168.6.103,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:03:46,4624,Successful Logon,user026,CORP,WS001,WS006,192.168.8.37,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:07:15,4769,Successful Logon,user068,CORP,WS017,WS019,192.168.5.254,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:07:29,4624,Successful Logon,user048,CORP,WS046,WS050,192.168.8.138,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 13:07:58,4624,Successful Logon,user080,CORP,WS023,WS010,192.168.6.216,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 13:08:34,4769,Successful Logon,user035,CORP,WS046,SRV001,192.168.4.130,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:08:43,4624,Successful Logon,user015,CORP,WS047,WS031,192.168.8.102,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:08:52,4769,Successful Logon,user030,CORP,WS032,WS022,192.168.6.27,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 13:10:54,4768,Successful Logon,user012,CORP,WS019,WS002,192.168.1.187,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 13:11:13,4769,Successful Logon,user031,CORP,WS028,WS014,192.168.10.7,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 13:13:24,4624,Successful Logon,user079,CORP,WS040,SRV004,192.168.3.179,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 13:15:57,4769,Successful Logon,user003,CORP,WS005,WS037,192.168.6.55,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:16:05,4769,Successful Logon,user030,CORP,WS009,WS043,192.168.10.7,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 13:16:28,4776,Successful Logon,user049,CORP,WS024,WS012,192.168.9.76,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:20:46,4776,Successful Logon,user041,CORP,WS045,WS030,192.168.2.98,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 13:21:13,4776,Successful Logon,user015,CORP,WS045,WS001,192.168.2.250,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:21:25,4768,Successful Logon,user025,CORP,WS035,WS037,192.168.5.36,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:23:43,4776,Successful Logon,user017,CORP,WS031,WS014,192.168.9.76,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 13:23:50,4624,Successful Logon,user028,CORP,WS034,WS020,192.168.9.108,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:24:41,4776,Successful Logon,user028,CORP,WS009,WS048,192.168.1.195,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 13:25:46,4768,Successful Logon,user074,CORP,WS002,WS027,192.168.1.59,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 13:25:53,4768,Successful Logon,user047,CORP,WS043,WS043,192.168.6.55,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:25:55,4776,Successful Logon,user016,CORP,WS030,WS031,192.168.3.137,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 13:28:14,4624,Successful Logon,user048,CORP,WS013,WS044,192.168.2.7,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 13:30:46,4624,Successful Logon,user074,CORP,WS001,WS027,192.168.4.36,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 13:31:25,4776,Successful Logon,user077,CORP,WS047,WS036,192.168.4.246,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 13:32:31,4776,Successful Logon,user055,CORP,WS031,WS045,192.168.10.225,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:34:48,4776,Successful Logon,user007,CORP,WS026,WS047,192.168.1.187,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 13:37:30,4769,Successful Logon,user008,CORP,WS035,WS045,192.168.8.102,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:39:51,4624,Successful Logon,user071,CORP,WS047,WS049,192.168.2.92,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 13:40:07,4624,Successful Logon,user017,CORP,WS043,WS045,192.168.1.195,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 13:40:43,4768,Successful Logon,user078,CORP,WS013,WS016,192.168.2.98,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:40:50,4776,Successful Logon,user075,CORP,WS021,WS046,192.168.7.88,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 13:44:37,4768,Successful Logon,user071,CORP,WS042,WS042,192.168.5.253,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 13:46:19,4776,Successful Logon,user001,CORP,WS031,WS013,192.168.9.108,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 13:47:39,4776,Successful Logon,user064,CORP,WS039,WS044,192.168.6.42,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 13:49:07,4624,Successful Logon,user001,CORP,WS008,WS003,192.168.2.219,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:51:05,4776,Successful Logon,user018,CORP,WS017,WS025,192.168.1.195,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 13:52:13,4769,Successful Logon,user077,CORP,WS017,WS023,192.168.7.88,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:53:23,4769,Successful Logon,user055,CORP,WS033,WS008,192.168.8.98,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 13:57:21,4624,Successful Logon,user070,CORP,WS038,WS020,192.168.6.42,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 13:58:05,4768,Successful Logon,user012,CORP,WS037,WS030,192.168.10.109,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:58:45,4769,Successful Logon,user004,CORP,WS021,WS002,192.168.5.36,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 13:58:59,4769,Successful Logon,user048,CORP,WS047,WS036,192.168.9.76,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 13:59:40,4624,Successful Logon,user052,CORP,WS044,WS007,192.168.9.108,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 13:59:51,4769,Successful Logon,user005,CORP,WS039,WS050,192.168.1.187,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 14:00:04,4768,Successful Logon,user056,CORP,WS036,WS020,192.168.6.216,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:02:32,4769,Successful Logon,user024,CORP,WS028,WS041,192.168.7.21,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:06:25,4769,Successful Logon,user054,CORP,WS022,WS045,192.168.4.246,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:09:46,4768,Successful Logon,user056,CORP,WS020,WS025,192.168.5.36,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 14:09:46,4769,Successful Logon,user015,CORP,WS038,WS031,192.168.3.137,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:11:05,4624,Successful Logon,user018,CORP,WS013,WS048,192.168.5.36,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 14:12:01,4776,Successful Logon,user032,CORP,WS003,WS037,192.168.3.137,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 14:13:23,4776,Successful Logon,user044,CORP,WS010,WS036,192.168.5.40,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 14:13:28,4769,Successful Logon,user047,CORP,WS001,WS041,192.168.2.56,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 14:14:38,4768,Successful Logon,user023,CORP,WS032,WS003,192.168.10.109,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:15:35,4769,Successful Logon,user018,CORP,WS016,WS018,192.168.4.172,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 14:16:24,4769,Successful Logon,user055,CORP,WS009,WS030,192.168.9.108,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 14:16:26,4768,Successful Logon,user050,CORP,WS044,SRV003,192.168.6.148,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 14:17:24,4776,Successful Logon,user029,CORP,WS017,WS022,192.168.8.98,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:18:58,4776,Successful Logon,user068,CORP,WS038,WS017,192.168.9.108,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:19:13,4769,Successful Logon,user003,CORP,WS043,WS012,192.168.2.219,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 14:20:46,4769,Successful Logon,user061,CORP,WS043,WS024,192.168.1.187,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 14:20:48,4776,Successful Logon,user045,CORP,WS013,WS020,192.168.10.109,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:21:38,4624,Successful Logon,user008,CORP,WS018,SRV004,192.168.4.172,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:24:54,4769,Successful Logon,user030,CORP,WS015,WS012,192.168.6.27,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:25:34,4768,Successful Logon,user033,CORP,WS009,SRV002,192.168.5.254,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:25:48,4624,Successful Logon,user052,CORP,WS050,WS011,192.168.7.21,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:28:17,4776,Successful Logon,user071,CORP,WS010,WS007,192.168.5.40,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 14:28:47,4769,Successful Logon,user033,CORP,WS031,SRV004,192.168.6.91,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 14:29:57,4776,Successful Logon,user013,CORP,WS022,WS042,192.168.3.137,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 14:30:12,4624,Successful Logon,user026,CORP,WS031,WS008,192.168.9.76,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:30:53,4769,Successful Logon,user047,CORP,WS028,WS013,192.168.9.108,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 14:31:55,4624,Successful Logon,user078,CORP,WS021,WS026,192.168.2.98,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 14:32:40,4624,Successful Logon,user029,CORP,WS022,WS050,192.168.9.51,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:33:42,4768,Successful Logon,user060,CORP,WS017,WS003,192.168.5.36,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 14:36:03,4768,Successful Logon,user036,CORP,WS045,WS009,192.168.4.246,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 14:36:49,4769,Successful Logon,user055,CORP,WS047,WS018,192.168.9.23,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 14:37:23,4768,Successful Logon,user006,CORP,WS020,SRV001,192.168.9.76,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 14:38:36,4776,Successful Logon,user018,CORP,WS040,WS040,192.168.2.12,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 14:38:42,4768,Successful Logon,user005,CORP,WS002,WS040,192.168.10.109,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:41:18,4769,Successful Logon,user042,CORP,WS040,SRV004,192.168.9.57,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:41:39,4776,Successful Logon,user077,CORP,WS043,WS001,192.168.2.92,3,Network,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:42:18,4624,Successful Logon,user061,CORP,WS038,WS011,192.168.4.222,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 14:46:17,4769,Successful Logon,user019,CORP,WS005,WS044,192.168.6.155,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 14:47:59,4768,Successful Logon,user015,CORP,WS003,WS025,192.168.1.207,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:51:03,4776,Successful Logon,user069,CORP,WS048,WS035,192.168.10.225,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 14:57:16,4768,Successful Logon,user066,CORP,WS005,WS047,192.168.8.98,3,Network,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 14:58:42,4769,Successful Logon,user041,CORP,WS039,WS039,192.168.2.12,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 14:59:52,4769,Successful Logon,user016,CORP,WS018,WS012,192.168.1.187,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 15:09:45,4769,Successful Logon,user068,CORP,WS016,WS027,192.168.4.181,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 15:10:00,4624,Successful Logon,user072,CORP,WS004,WS044,192.168.5.207,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 15:14:07,4624,Successful Logon,user023,CORP,WS010,WS040,192.168.4.172,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 15:20:19,4776,Successful Logon,user044,CORP,WS016,WS039,192.168.6.148,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 15:26:29,4768,Successful Logon,user061,CORP,WS012,WS035,192.168.4.234,2,Interactive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 15:33:06,4768,Successful Logon,user001,CORP,WS010,WS039,192.168.6.55,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 15:33:42,4769,Successful Logon,user074,CORP,WS048,WS033,192.168.5.36,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 15:33:55,4769,Successful Logon,user032,CORP,WS017,WS034,192.168.9.108,10,RemoteInteractive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 15:34:44,4769,Successful Logon,user043,CORP,WS031,WS010,192.168.3.179,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 15:34:49,4769,Successful Logon,user055,CORP,WS033,WS020,192.168.6.216,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 15:36:33,4776,Successful Logon,user073,CORP,WS042,WS030,192.168.8.138,2,Interactive,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 15:36:46,4769,Successful Logon,user034,CORP,WS007,WS003,192.168.9.23,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 15:43:32,4624,Successful Logon,user042,CORP,WS018,WS044,192.168.10.7,10,RemoteInteractive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 15:44:34,4776,Successful Logon,user025,CORP,WS026,SRV002,192.168.4.36,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 15:44:36,4624,Successful Logon,user035,CORP,WS013,WS022,192.168.4.130,3,Network,0,1,1,0,0,0,0,0,0,normal,0
2024-11-04 15:47:03,4776,Successful Logon,user055,CORP,WS010,WS044,192.168.6.42,2,Interactive,0,1,3,0,0,0,0,0,0,normal,0
2024-11-04 15:49:52,4768,Successful Logon,user067,CORP,WS019,WS046,192.168.5.117,10,RemoteInteractive,0,1,2,0,0,0,0,0,0,normal,0
2024-11-04 15:52:44,4769,Successful Logon,user004,CORP,WS037,WS011,192.168.2.219,3,Network,0,1,3,0,0,0,0,0,0,normal,0
